-80.40032063226798, -227.32814922999583, -221.49145063442626
-80.38790425267212, -227.312090363678, -221.45715650427277
-80.37543740656588, -227.29605991753994, -221.42286738681946
-80.36292011656104, -227.28005791612404, -221.38858336097542
-80.35035240438108, -227.26408438414822, -221.35430450589928
-80.33773429086315, -227.24813934650751, -221.32003090100042
-80.32506579594923, -227.23222282827763, -221.28576262596738
-80.31234693824217, -227.21633485415424, -221.25149975955242
-80.29957773646723, -227.20047545028834, -221.21724238354057
-80.28675820760384, -227.1846446419518, -221.1829905777222
-80.2738883679641, -227.16884245489126, -221.14874442281882
-80.26096823295353, -227.15306891503104, -221.11450399984594
-80.24799781706395, -227.13732404847119, -221.08026939011933
-80.23497713387457, -227.1216078814905, -221.04604067526625
-80.22190619604893, -227.10592044054593, -221.01181793722793
-80.20878501533295, -227.09026175227606, -220.97760125827756
-80.19561360255109, -227.07463184349757, -220.94339072101516
-80.18239196760335, -227.05903074120994, -220.90918640838703
-80.16912011946542, -227.04345847259412, -220.87498840368835
-80.15579806618389, -227.0279150650154, -220.84079679057297
-80.14242581487449, -227.01240054602232, -220.80661165306364
