-66.78324575390468, -158.13640537512893, -186.08932222723513
-66.72632201396678, -158.1561355045809, -186.06635560606335
-66.66949602812765, -158.17619566794164, -186.04343284336755
-66.61276947144034, -158.19658519597658, -186.0205544527835
-66.55614401391857, -158.21730341471175, -185.99772094534202
-66.49962132658536, -158.23834964334637, -185.97493283189476
-66.44320307485016, -158.25972319677652, -185.9521906204364
-66.38689092213167, -158.28142338439403, -185.92949481755295
-66.33068652918453, -158.30344951044378, -185.9068459281428
-66.27459155416035, -158.32580087411122, -185.88424445542853
-66.21860765267864, -158.3484767696065, -185.86169090097843
-66.16273647788961, -158.37147648624767, -185.83918576471854
-66.10697968054892, -158.39479930854188, -185.816729544956
-66.05133890907692, -158.41844451626284, -185.79432273838975
-65.99581580963489, -158.44241138453017, -185.7719658401353
-65.94041202619034, -158.4666991838804, -185.74965934373566
-65.88512920058699, -158.49130718034266, -185.72740374118348
-65.82996897261813, -158.51623463550706, -185.7051995229392
-65.77493298009297, -158.5414808065953, -185.68304717794857
-65.7200228589096, -158.56704494652467, -185.66094719366018
-65.66524024312479, -158.59292630397422, -185.63890005604478
