-70.35354273030117, -241.31690077554848, -236.02715282218855
-70.43287457726136, -241.29890445098923, -236.06323537009214
-70.51237601058162, -241.28043544653116, -236.09870041767925
-70.59204151004164, -241.26149431773737, -236.133542626671
-70.67186548331105, -241.24208171248713, -236.1677567230048
-70.75184226636468, -241.22219837165244, -236.20133749859406
-70.83196612386428, -241.20184512968189, -236.23427981307145
-70.91223124956322, -241.18102291507597, -236.266578595532
-70.99263176669088, -241.15973275077488, -236.29822884627148
-71.07316172831894, -241.13797575446182, -236.32922563851477
-71.1538151177551, -241.11575313877208, -236.3595641201584
-71.23458584889985, -241.09306621143543, -236.38923951550711
-71.31546776663016, -241.06991637533605, -236.41824712702413
-71.39645464717039, -241.04630512850437, -236.44658233708924
-71.47754019847595, -241.02223406404244, -236.47424060976914
-71.55871806062224, -240.99770486998565, -236.5012174926067
-71.63998180495891, -240.97271932949312, -236.52750861802434
-71.72132493876633, -240.9472793192886, -236.55310970652113
-71.80274090013572, -240.92138681105854, -236.57801656671035
-71.88422306175036, -240.89504387007682, -236.60222509827437
-71.96576473064576, -240.86825265502287, -236.62573129362028
