-80.9335915000633, -65.08837553902195, -269.26980082716443
-80.92778725335867, -65.08860366255281, -269.36983936316346
-80.92145208971559, -65.08858879229672, -269.4698459356061
-80.91458220693602, -65.08832941390631, -269.56981685983413
-80.90717378746577, -65.08782400924078, -269.66974837382986
-80.89922300072712, -65.0870710555858, -269.76963663798807
-80.89072600569165, -65.08606902490965, -269.8694777327972
-80.88167895354714, -65.08481638315932, -269.9692676568727
-80.87207798855073, -65.08331159027793, -270.06900232446327
-80.8619192293927, -65.08155310725346, -270.1686775590645
-80.85119878068863, -65.07953939258368, -270.2682890987556
-80.83991275175832, -65.07726889598919, -270.3678326002967
-80.8280572599511, -65.07474005760767, -270.46730363744064
-80.81562843378883, -65.07195130733233, -270.5666976991561
-80.80262241622759, -65.06890106419257, -270.66601018786884
-80.78903536803644, -65.0655877357792, -270.7652364177221
-80.77486347129506, -65.06200971771543, -270.864371612874
-80.76010293301195, -65.05816539317715, -270.96341090581626
-80.74474998886262, -65.05405313246264, -271.062349335747
-80.72880090704713, -65.04967129261613, -271.1611818469865
-80.71225199227553, -65.04501821710821, -271.25990328740187
