-80.08765602295254, -97.87412424967778, -201.41137966686398
-80.09168586437936, -97.84587782122125, -201.43405664131956
-80.09559453920656, -97.81758933028401, -201.45670237092065
-80.09938202940108, -97.78925915533608, -201.4793165624307
-80.10304831910057, -97.76088767523426, -201.50189892323058
-80.10659339461301, -97.73247526920156, -201.52444916132862
-80.11001724442012, -97.70402231680272, -201.54696698537052
-80.1133198591725, -97.67552919793229, -201.56945210464684
-80.11650123169353, -97.64699629278778, -201.5919042291032
-80.11956135697446, -97.61842398185834, -201.61432306934546
-80.12250023217757, -97.58981264589664, -201.63670833665282
-80.12531785663288, -97.56116266590294, -201.65905974298465
-80.12801423183609, -97.53247442310908, -201.68137700098598
-80.13058936144859, -97.50374829895193, -201.70365982400097
-80.13304325129569, -97.47498467505773, -201.7259079260776
-80.13537590936357, -97.44618393322159, -201.74812102197737
-80.13758734579652, -97.41734645538938, -201.77029882718165
-80.1396775728964, -97.38847262363376, -201.7924410579029
-80.14164660511813, -97.35956282013824, -201.81454743109015
-80.14349445906822, -97.3306174271753, -201.83661766443717
-80.14522115351576, -97.30163682679986, -201.8586514766106
