-73.41818297124475, -103.09262809960424, -194.21737591311955
-73.52416632566955, -103.08948146368301, -194.2734676284797
-73.62978162353589, -103.08521332912322, -194.3301760866297
-73.73501491438161, -103.07982263497422, -194.38749588645572
-73.83985221249345, -103.0733084648004, -194.44542152527475
-73.94427950141457, -103.06567005165057, -194.5039473986705
-74.04828273756803, -103.05690678296284, -194.56306779990604
-74.15184785414398, -103.04701820536074, -194.62277691952707
-74.2549607650824, -103.03600402934458, -194.68306884506674
-74.35760736914223, -103.02386413387057, -194.74393756085084
-74.45977355405839, -103.01059857082052, -194.80537694790235
-74.56144520078047, -102.99620756935434, -194.8673807839468
-74.66260818778574, -102.98069154014462, -194.92994274351207
-74.76324839546761, -102.96405107949079, -194.99305639812712
-74.86335171058576, -102.94628697331233, -195.05671521661094
-74.9629040307822, -102.92740020101554, -195.1209125654549
-75.06189126915137, -102.90739193923791, -195.18564170929216
-75.16029935886435, -102.88626356546351, -195.2508958114551
-75.25811425783968, -102.86401666151343, -195.3166679346144
-75.35532195345505, -102.84065301690856, -195.38295104149796
-75.45190846729521, -102.81617463210526, -195.4497379956844
