-2.910056189650847, -101.8895505871242, -191.71510803754686
-2.9672469087450803, -101.8609026502933, -191.70701030763945
-3.0243425395909718, -101.83200455663979, -191.6991334433015
-3.081341399213491, -101.80285713209011, -191.6914774987768
-3.138241809649154, -101.77346120509368, -191.68404252349345
-3.1950420918650835, -101.7438176096532, -191.67682856291944
-3.2517405724166792, -101.7139271817974, -191.66983565774314
-3.3083355798101, -101.68379076135295, -191.66306384440497
-3.364825445177404, -101.65340919149662, -191.65651315506932
-3.4212085022163308, -101.62278331869251, -191.6501836176798
-3.477483087121769, -101.59191399262882, -191.64407525602564
-3.5336475385213095, -101.56080206615911, -191.63818808979883
-3.589700197406067, -101.52944839524393, -191.6325221346562
-3.645639407062662, -101.49785383889576, -191.62707740227665
-3.701463513009191, -101.46601925912165, -191.62185390041859
-3.7571708629210487, -101.43394552087392, -191.6168516329771
-3.8127598065648627, -101.40163349199774, -191.61207060004028
-3.868228695728231, -101.36908404318235, -191.60751079794142
-3.9235758841497326, -101.33629804791384, -191.60317221931507
-3.978799727448852, -101.30327638242981, -191.5990548531479
-4.033898583055846, -101.2700199256753, -191.59515868483078
