-68.35457365387511, -59.62024313077599, -279.1951343737315
-68.23069782713785, -59.560261809896176, -279.1376116403023
-68.10749231340532, -59.50063922250951, -279.0783041865523
-67.98497029026605, -59.4413856181529, -279.01723727915333
-67.8631442482555, -59.38251071340098, -278.9544363867843
-67.7420260160582, -59.324023710597416, -278.8899271523922
-67.62162678592989, -59.26593331931474, -278.8237353669682
-67.50195713904488, -59.208247780480875, -278.75588694470986
-67.38302707062627, -59.150974893175885, -278.6864078995022
-67.2648460378706, -59.09412194627406, -278.6153244116949
-67.1474229631809, -59.037695459243416, -278.5426629924023
-67.0307660728041, -58.981701398167615, -278.46845016513777
-66.91488289738693, -58.926145279754316, -278.392712366689
-66.79978029761237, -58.8710322130258, -278.31547591710995
-66.68546449750687, -58.8163669480052, -278.2367669969279
-66.57194111451608, -58.76215392629394, -278.1566116247769
-66.45921518988956, -58.708397335380184, -278.0750356377174
-66.34729121852239, -58.65510116645535, -277.992064673713
-66.23617317791735, -58.602269275807856, -277.90772415600935
-66.12586455596599, -58.549905449928886, -277.8220392791392
-66.01636837720878, -58.49801347452715, -277.73503499621665
