0.003541112282530179, -60.697630963199245, -279.56500402113977
0.011212700404339415, -60.70094067745405, -279.56711938881693
0.018886044839607763, -60.7042508466262, -279.5692276626297
0.026561140815655193, -60.70756146821304, -279.5713288384874
0.03423798355303376, -60.71087253970922, -279.5734229123077
0.04191656827085666, -60.714184058608716, -279.57550988001867
0.04959689018333435, -60.717496022404156, -279.57758973755676
0.05727894449995219, -60.72080842858513, -279.5796624808686
0.06496272642868561, -60.724121274641554, -279.58172810590963
0.07264822975397323, -60.727434557450024, -279.5837866082653
0.08033545178037116, -60.73074827540404, -279.58583798447506
0.08802438676650759, -60.734062425584305, -279.58788223027176
0.09571502985322944, -60.73737700545224, -279.58991934163544
0.10340737617343443, -60.740692012466, -279.59194931455437
0.11110142085158259, -60.744007444079585, -279.5939721450261
0.11879715900480647, -60.747323297744735, -279.59598782905556
0.1264945857422095, -60.75063957090961, -279.59799636265666
0.13419369616345378, -60.75395626101791, -279.5999977418513
0.14189448536177096, -60.757273365511104, -279.6019919626709
0.14959694842278104, -60.76059088182781, -279.60397902115426
0.15730108042297353, -60.76390880740172, -279.6059589133498
