-1.7224360132611771, -102.41923350604458, -191.9290158239162
-1.7825182617580282, -102.39534580993806, -191.91613895270706
-1.8425378773125978, -102.37117995157766, -191.90349104857364
-1.90249297630805, -102.34673671556585, -191.8910722422786
-1.9623816819782824, -102.32201689167073, -191.8788826591177
-2.0222021183958017, -102.29702127717349, -191.86692242022895
-2.081952417116062, -102.2717506740131, -191.8551916413071
-2.1416307135902013, -102.24620589013406, -191.8436904334175
-2.2012351478685765, -102.22038773907371, -191.83241890292692
-2.2607638645622075, -102.19429703985448, -191.82137715158788
-2.320215012808484, -102.16793461687594, -191.81056527661798
-2.379586746225675, -102.14130129981112, -191.79998337078592
-2.438877222874085, -102.11439792350188, -191.78963152249008
-2.4980846052107974, -102.08722532785656, -191.7795098158437
-2.557207060047819, -102.0597843577484, -191.769618330751
-2.6162427585050274, -102.03207586291627, -191.75995714298918
-2.675189875959685, -102.00410069786759, -191.75052632429114
-2.734046592001196, -101.97585972177967, -191.74132594242076
-2.792811090380889, -101.9473537984051, -191.7323560612524
-2.8514815589578735, -101.91858379597903, -191.7236167408509
-2.9100561896509447, -101.8895505871242, -191.71510803754654
