-80.63722240637901, -227.65413813460668, -222.1759860734134
-80.62585837561869, -227.63757395888285, -222.14172168430485
-80.61444352742211, -227.6210375290202, -222.10746078532048
-80.60297789580954, -227.60452886439722, -222.07320345398733
-80.59146151386273, -227.58804798456714, -222.0389497680027
-80.57989441371923, -227.5715949092546, -222.00469980523167
-80.56827662657398, -227.55516965836065, -221.9704536437245
-80.55660818219864, -227.53877225129798, -221.9362113603396
-80.54488911049353, -227.5224027091717, -221.9019730352973
-80.53311943950803, -227.50606105200117, -221.86773874639243
-80.52129919658464, -227.48974730033387, -221.83350857236601
-80.50942840809941, -227.47346147488742, -221.79928259216766
-80.49750709946173, -227.45720359655274, -221.76506088496922
-80.48553529510896, -227.4409736863909, -221.7308435301635
-80.47351301850716, -227.42477176563884, -221.69663060738287
-80.46144029214405, -227.40859785570663, -221.66242219650357
-80.44931713752837, -227.39245197817894, -221.628218377652
-80.4371435751859, -227.3763341548169, -221.59401923121808
-80.42491962465932, -227.3602444075595, -221.55982483786286
-80.41264530449935, -227.34418275852107, -221.52563527852385
-80.40032063226833, -227.32814922999603, -221.4914506344263
